SalesOrder ID,Order Date,Expected Shipment Date,SalesOrder Number,Status,Custom Status,Customer ID,Customer Name,Branch ID,Branch Name,Place of Supply,Place of Supply(With State Code),GST Treatment,GST Identification Number (GSTIN),Is Export Without LUT/Bond,Tax Collected From Customer,Is Inclusive Tax,Reference#,Template Name,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Entity Discount Amount,Entity Discount Percent,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Kit Combo Item Name,Account,Account Code,Item Desc,QuantityOrdered,QuantityInvoiced,QuantityCancelled,QuantityPacked,Usage unit,Warehouse Name,Item Price,MRP,Discount,Discount Amount,HSN/SAC,Is Tax Calculated on Label Price,Supply Type,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Item Tax Exemption Reason,Item Type,Loaction,Project ID,Project Name,Item Total,SubTotal,Total,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Shipping Charge Tax Exemption Code,Shipping Charge SAC Code,Adjustment,Adjustment Description,Sales person,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Delivery Method,Source,Billing Address,Billing Street2,Billing City,Billing State,Billing Country,Billing Code,Billing Fax,Billing Phone,Shipping Address,Shipping Street2,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone,TDS Name,TDS Percentage,TDS Section Code,TDS Section,TDS Amount,TCS Tax Name,TCS Percentage,TCS Amount,Nature Of Collection,Item.CF.No of pcs in Master carton,CF.Mode of Transport
99381000020024024,2025-01-20,,SO-13759,invoiced,,99381000001346003,S.P Electronics,99381000000098082,Cochin,WB,19-West Bengal,business_gst,19HFFPS0981M1ZL,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,PRICE COMPUTING SCALE - GOLD,99381000006684037,ATMGL,,,,,,Sales,,"Make: YESWEIGH Model:YSP-30
Max:20kg e:2g Min:40g Class:III",10.00,10.00,0.00,0.00,nos,Cochin,1900.00,,0.00,0.0,84238190,FALSE,Taxable,99381000000006196,IGST18,18.00,3420.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,3420.00,0.00,0.00,0.00,3420.00,0.00,,goods,,,,19000.00,29000.00,34220.00,0.00,,,,,,,,0.00,Adjustment,,0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"62, Bansdroni H.L.Sarkar Road",Tollygunj,Kolkatta,West Bengal,India,700070,,9804571231,"62, Bansdroni H.L.Sarkar Road",Tollygunj,Kolkatta,West Bengal,India,700070,,9804571231,,0.00,,,0.000,,,,,5,
99381000020024024,2025-01-20,,SO-13759,invoiced,,99381000001346003,S.P Electronics,99381000000098082,Cochin,WB,19-West Bengal,business_gst,19HFFPS0981M1ZL,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,PRICE COMPUTING SCALE FSS(DQZ),99381000012887614,ATMFSS,,,,,,Sales,,"Make: YESWEIGH Model: YSP 30
Max:30kg e:5g Min:100g Class:III",4.00,4.00,0.00,0.00,nos,Cochin,2500.00,,0.00,0.0,84238190,FALSE,Taxable,99381000000006196,IGST18,18.00,1800.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,1800.00,0.00,0.00,0.00,1800.00,0.00,,goods,,,,10000.00,29000.00,34220.00,0.00,,,,,,,,0.00,Adjustment,,0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"62, Bansdroni H.L.Sarkar Road",Tollygunj,Kolkatta,West Bengal,India,700070,,9804571231,"62, Bansdroni H.L.Sarkar Road",Tollygunj,Kolkatta,West Bengal,India,700070,,9804571231,,0.00,,,0.000,,,,,,
99381000020027001,2025-01-20,,SO-13760,invoiced,,99381000003128788,S M INDUSTRIES,99381000000098082,Cochin,TS,36-Telangana,business_gst,36AIGPM7031H1ZA,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,PLATFORM SCALE -BENCH (GG-AD1),99381000019013484,BPCADG,,,,,,Sales,,Max:50kg e:5g Min:100g Class:III Display : Green,52.00,52.00,0.00,0.00,nos,Cochin,1300.00,,0.00,0.0,84238290,FALSE,Taxable,99381000000006196,IGST18,18.00,12168.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,12168.00,0.00,0.00,0.00,12168.00,0.00,,goods,,,,67600.00,69628.91,82162.00,0.00,,,,,,,,0.00,Adjustment,Visakh B,0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,15-1-69 J N Road,Siddi Amber Bazaar,Hyderabad,Telangana,India,500012,,9866185988,Zakeer Husain community hall road,"near rahmaniya masjid ,Aga pura",Hyderabad,Telangana,India,500001,,9866185988,,0.00,,,0.000,,,,,,
99381000020027001,2025-01-20,,SO-13760,invoiced,,99381000003128788,S M INDUSTRIES,99381000000098082,Cochin,TS,36-Telangana,business_gst,36AIGPM7031H1ZA,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Freight,99381000003152296,FREIGH,,,,,,Sales,,,1.00,1.00,0.00,0.00,Lumpsum,,2028.91,,0.00,0.0,996819,FALSE,Taxable,99381000000006196,IGST18,18.00,365.20,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,365.20,0.00,0.00,0.00,365.20,0.00,,service,,,,2028.91,69628.91,82162.00,0.00,,,,,,,,0.00,Adjustment,Visakh B,0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,15-1-69 J N Road,Siddi Amber Bazaar,Hyderabad,Telangana,India,500012,,9866185988,Zakeer Husain community hall road,"near rahmaniya masjid ,Aga pura",Hyderabad,Telangana,India,500001,,9866185988,,0.00,,,0.000,,,,,,
99381000020028088,2025-01-20,,SO-13761,invoiced,,99381000000112170,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,PLATFORM SCALE -BENCH (DUAL-AD5)-G,99381000017677203,DY5030DAD5,,,,,,Sales,,Max:50kg e:5g Min:100g Class:III Display : Dual,4.00,4.00,0.00,0.00,nos,Cochin,1300.00,,0.00,0.0,84238290,FALSE,Taxable,99381000000006208,GST18,18.00,936.00,Tax Group,,,,9.00,9.00,0.00,0.00,468.00,468.00,0.00,0.00,468.00,468.00,0.00,0.00,,goods,,,,5200.00,21374.00,25221.00,0.00,,,,,,,,0.00,Adjustment,Eldho (Kerala),0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"8/308A Meezan Tower
Calicut Road, Manjeri",,Manjeri,Kerala,India,676121,,9446157730,"8/308A Meezan Tower 
Calicut Road , Manjeri",,MANJERI,Kerala,India,676121,,9446157730,,0.00,,,0.000,,,,,,
99381000020028088,2025-01-20,,SO-13761,invoiced,,99381000000112170,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Government Stamping Fee / Expense for 50kg,99381000000186036,SF50,,,,,,Sales,,,4.00,4.00,0.00,0.00,nos,Cochin,485.00,,0.00,0.0,76061190,FALSE,Taxable,99381000000006208,GST18,18.00,349.20,Tax Group,,,,9.00,9.00,0.00,0.00,174.60,174.60,0.00,0.00,174.60,174.60,0.00,0.00,,goods,,,,1940.00,21374.00,25221.00,0.00,,,,,,,,0.00,Adjustment,Eldho (Kerala),0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"8/308A Meezan Tower
Calicut Road, Manjeri",,Manjeri,Kerala,India,676121,,9446157730,"8/308A Meezan Tower 
Calicut Road , Manjeri",,MANJERI,Kerala,India,676121,,9446157730,,0.00,,,0.000,,,,,,
99381000020028088,2025-01-20,,SO-13761,invoiced,,99381000000112170,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Freight Charges,99381000000557009,COCS,,,,,,Sales,,,26.00,26.00,0.00,0.00,kg,,9.00,,0.00,0.0,996819,FALSE,Taxable,99381000000006208,GST18,18.00,42.12,Tax Group,,,,9.00,9.00,0.00,0.00,21.06,21.06,0.00,0.00,21.06,21.06,0.00,0.00,,service,,,,234.00,21374.00,25221.00,0.00,,,,,,,,0.00,Adjustment,Eldho (Kerala),0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"8/308A Meezan Tower
Calicut Road, Manjeri",,Manjeri,Kerala,India,676121,,9446157730,"8/308A Meezan Tower 
Calicut Road , Manjeri",,MANJERI,Kerala,India,676121,,9446157730,,0.00,,,0.000,,,,,,
99381000020028088,2025-01-20,,SO-13761,invoiced,,99381000000112170,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,ECS Indicator,99381000000343199,ECSIND,,,,,,Sales,,,1.00,1.00,0.00,0.00,nos,Cochin,14000.00,,0.00,0.0,84231000,FALSE,Taxable,99381000000006208,GST18,18.00,2520.00,Tax Group,,,,9.00,9.00,0.00,0.00,1260.00,1260.00,0.00,0.00,1260.00,1260.00,0.00,0.00,,goods,,,,14000.00,21374.00,25221.00,0.00,,,,,,,,0.00,Adjustment,Eldho (Kerala),0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"8/308A Meezan Tower
Calicut Road, Manjeri",,Manjeri,Kerala,India,676121,,9446157730,"8/308A Meezan Tower 
Calicut Road , Manjeri",,MANJERI,Kerala,India,676121,,9446157730,,0.00,,,0.000,,,,,1,
99381000020024050,2025-01-20,,SO-13762,invoiced,,99381000003928003,L S SHINDE AND ENGINEERS,99381000000098082,Cochin,MH,27-Maharashtra,business_gst,27BLZPS3967B1ZC,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,PRICE COMPUTING SCALE WITH POLE-GREEN,99381000002951037,APCPQ,,,,,,Sales,,"Make :YESWEIGH Model: YSP -30 
 Max :30kg e :5g
Display :Green",5.00,5.00,0.00,0.00,nos,Cochin,2000.00,,0.00,0.0,84231000,FALSE,Taxable,99381000000006196,IGST18,18.00,1800.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,1800.00,0.00,0.00,0.00,1800.00,0.00,,goods,,,,10000.00,10000.00,11800.00,0.00,,,,,,,,0.00,Adjustment,Namratha,0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,Moti Karja Chowk,Juna Mondha Road,Aurangabad,Maharashtra,India,431001,,9421303746,Moti Karja Chowk,Juna Mondha Road,Aurangabad,Maharashtra,India,431001,,9421303746,,0.00,,,0.000,,,,,,
99381000020009024,2025-01-20,,SO-13763,invoiced,,99381000004866115,ANNAI METAL,99381000000098082,Cochin,TN,33-Tamil Nadu,business_gst,33AASFA2331C1ZZ,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,PLATFORM SCALE -BENCH (FG-AD1),99381000019013465,BPCGADF,,,,,,Sales,,Max:50kg e:5g Min:100g Class:III Display : Green,120.00,120.00,0.00,0.00,nos,Cochin,1300.00,,0.00,0.0,84238290,FALSE,Taxable,99381000000006196,IGST18,18.00,28080.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,28080.00,0.00,0.00,0.00,28080.00,0.00,,goods,,,,156000.00,160600.00,189508.00,0.00,,,,,,,,0.00,Adjustment,Biju B,0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"8/16B,9TH Cross Street ,""a"" Block Ezhil Nagar",,Chennai,Tamil Nadu,India,600118,,944327536,"8/16B,9TH Cross Street ,""a"" Block Ezhil Nagar",,Chennai,Tamil Nadu,India,600118,,944327536,,0.00,,,0.000,,,,,,
99381000020009024,2025-01-20,,SO-13763,invoiced,,99381000004866115,ANNAI METAL,99381000000098082,Cochin,TN,33-Tamil Nadu,business_gst,33AASFA2331C1ZZ,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Freight,99381000003152296,FREIGH,,,,,,Sales,,,1.00,1.00,0.00,0.00,Lumpsum,,4600.00,,0.00,0.0,996819,FALSE,Taxable,99381000000006196,IGST18,18.00,828.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,828.00,0.00,0.00,0.00,828.00,0.00,,service,,,,4600.00,160600.00,189508.00,0.00,,,,,,,,0.00,Adjustment,Biju B,0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"8/16B,9TH Cross Street ,""a"" Block Ezhil Nagar",,Chennai,Tamil Nadu,India,600118,,944327536,"8/16B,9TH Cross Street ,""a"" Block Ezhil Nagar",,Chennai,Tamil Nadu,India,600118,,944327536,,0.00,,,0.000,,,,,,
99381000020036001,2025-01-20,,SO-13764,invoiced,,99381000000014358,MARVEL ELECTRONICS,99381000003083031,Head Office,KL,32-Kerala,business_gst,32BQUPA8911M1ZH,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Bench PC Front Display Board,99381000000542197,BPC111,,,,,,Sales,,,5.00,5.00,0.00,0.00,pcs,Head Office,160.00,,0.00,0.0,84239020,FALSE,Taxable,99381000000006208,GST18,18.00,144.00,Tax Group,,,,9.00,9.00,0.00,0.00,72.00,72.00,0.00,0.00,72.00,72.00,0.00,0.00,,goods,,,,800.00,800.00,944.00,0.00,,,,,,,,0.00,Adjustment,Eldho (Kerala),0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"1/662 - A1, Henry Electrical Building","Byju Road, Kunnamkulam",Thrissur,Kerala,India,680503,,9847179343,"1/662 - A1, Henry Electrical Building","Byju Road,Kunnamkulam",Thrissur,Kerala,India,680503,,9847179343,,0.00,,,0.000,,,,,,
99381000020045001,2025-01-20,,SO-13765,invoiced,,99381000000309611,KRAUS INSTRUMENTS,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AASFK0676Q1ZM,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Label Printing Scale Q9LBL,99381000002536240,Q9LBL,,,,,,Sales,,Make:YESWEIGH  Model:YS-30   Max:30kg  e:5g  Min:100g  Class:III,1.00,1.00,0.00,0.00,nos,Cochin,12500.00,,0.00,0.0,84231000,FALSE,Taxable,99381000000006208,GST18,18.00,2250.00,Tax Group,,,,9.00,9.00,0.00,0.00,1125.00,1125.00,0.00,0.00,1125.00,1125.00,0.00,0.00,,goods,,,,12500.00,12500.00,14750.00,0.00,,,,,,,,0.00,Adjustment,Eldho (Kerala),0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"1,11/411/14, ABHCON CROWN,","AMBADY LANE, KOKKALAI","KOKKALAI, THRISSUR",Kerala,India,680001,,99617020321,"1,11/411/14, ABHCON CROWN,","AMBADY LANE, KOKKALAI","KOKKALAI, THRISSUR",Kerala,India,680001,,99617020321,,0.00,,,0.000,,,,,1,
99381000020040058,2025-01-20,,SO-13766,invoiced,,99381000002721037,YES YES TECHNOLOGIES,99381000000098082,Cochin,TN,33-Tamil Nadu,business_gst,33ALPPM6864J1ZH,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Label Printing Scale Q9LBL,99381000002536240,Q9LBL,,,,,,Sales,,Make:YESWEIGH  Model:YS-30   Max:30kg  e:5g  Min:100g  Class:III,1.00,1.00,0.00,0.00,nos,Cochin,15500.00,,0.00,0.0,84231000,FALSE,Taxable,99381000000006196,IGST18,18.00,2790.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,2790.00,0.00,0.00,0.00,2790.00,0.00,,goods,,,,15500.00,15800.00,18644.00,0.00,,,,,,,,0.00,Adjustment,Biju B,0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"47/A, Rajaji Road Opp: Rangachari Cloth Stores, near Suburban Matriculation School",Ram Nagar,Coimbatore,Tamil Nadu,India,641009,,9842934745,"47/A, Rajaji Road Opp: Rangachari Cloth Stores, near Suburban Matriculation School",Ram Nagar,Coimbatore,Tamil Nadu,India,641009,,9842934745,,0.00,,,0.000,,,,,1,
99381000020040058,2025-01-20,,SO-13766,invoiced,,99381000002721037,YES YES TECHNOLOGIES,99381000000098082,Cochin,TN,33-Tamil Nadu,business_gst,33ALPPM6864J1ZH,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Freight Charges,99381000000557009,COCS,,,,,,Sales,,,10.00,10.00,0.00,0.00,kg,,30.00,,0.00,0.0,996819,FALSE,Taxable,99381000000006196,IGST18,18.00,54.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,54.00,0.00,0.00,0.00,54.00,0.00,,service,,,,300.00,15800.00,18644.00,0.00,,,,,,,,0.00,Adjustment,Biju B,0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"47/A, Rajaji Road Opp: Rangachari Cloth Stores, near Suburban Matriculation School",Ram Nagar,Coimbatore,Tamil Nadu,India,641009,,9842934745,"47/A, Rajaji Road Opp: Rangachari Cloth Stores, near Suburban Matriculation School",Ram Nagar,Coimbatore,Tamil Nadu,India,641009,,9842934745,,0.00,,,0.000,,,,,,
99381000020049001,2025-01-20,,SO-13767,invoiced,,99381000014693003,VENKATACHALAM & CO,99381000003083031,Head Office,TN,33-Tamil Nadu,business_gst,33AAUFV3958J1ZE,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,CLOUD Standard Subscription (Yearly),99381000017052005,YESCLOUDSTDY,,,,,,Sales,,"SHOP NAME: pasumai Vegetables 
MOBILE NO :6238169832
GMAIL ID: rajesh.rajesh2222@gmail.com
OWNER NAME:Rajasekar
USER NAME :appuagaran
PASSWORD:niviraj0523

56RQ66Z4D5",1.00,1.00,0.00,0.00,nos,Head Office,1500.00,,0.00,0.0,85238010,FALSE,Taxable,99381000000006196,IGST18,18.00,270.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,270.00,0.00,0.00,0.00,270.00,0.00,,goods,,,,1500.00,4500.00,5310.00,0.00,,,,,,,,0.00,Adjustment,Biju B,0,Due On Receipt,"Bank Details
For Machine purchase                                                  
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

For Spare and Cloud    
INTERWEIGHING PRIVATE LIMITED   
ACCOUNT NO-001005013936
ICICI BANK
MG ROAD,ERNAKULAM
IFSC - ICIC0000010","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"590 ,VYSIAL STREET
OPPOSITE TO B1 POLICE STATION",,COIMBATORE,Tamil Nadu,India,641001,,9655569000,"590 ,VYSIAL STREET
OPPOSITE TO B1 POLICE STATION",,COIMBATORE,Tamil Nadu,India,641001,,9655569000,,0.00,,,0.000,,,,,,
